,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
38987,5,technician,married,high.school,no,yes,no,cellular,dec,mon,229,1,Not Contacted,1,failure,-3.0,92.713,-33.0,0.717,5023.5,yes
38988,4,housemaid,single,university.degree,no,no,yes,cellular,dec,mon,334,3,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.717,5023.5,no
38990,5,blue-collar,married,high.school,no,no,no,cellular,dec,mon,344,1,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.717,5023.5,yes
38991,3,technician,single,professional.course,no,no,no,cellular,dec,mon,371,1,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.717,5023.5,no
38993,4,admin.,married,high.school,no,no,yes,cellular,dec,mon,415,2,Contacted,2,failure,-3.0,92.713,-33.0,0.717,5023.5,yes
38994,3,admin.,single,high.school,no,yes,no,telephone,dec,mon,358,6,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.717,5023.5,no
38995,4,admin.,married,university.degree,no,no,no,telephone,dec,mon,91,2,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.717,5023.5,no
38996,4,housemaid,single,university.degree,no,yes,no,cellular,dec,mon,583,2,Contacted,1,success,-3.0,92.713,-33.0,0.717,5023.5,yes
38997,4,admin.,married,university.degree,no,yes,yes,cellular,dec,mon,67,5,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.717,5023.5,no
38998,4,admin.,married,university.degree,no,yes,no,cellular,dec,mon,347,4,Contacted,2,success,-3.0,92.713,-33.0,0.717,5023.5,no
38999,5,technician,married,high.school,no,no,no,cellular,dec,mon,620,3,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.717,5023.5,yes
39000,3,technician,single,university.degree,no,yes,no,cellular,dec,mon,329,2,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.717,5023.5,yes
39001,7,retired,married,basic.education,no,no,no,cellular,dec,mon,245,5,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.717,5023.5,no
39002,3,unemployed,single,high.school,no,yes,no,cellular,dec,mon,1002,3,Contacted,1,success,-3.0,92.713,-33.0,0.717,5023.5,no
39004,4,services,married,university.degree,no,no,no,cellular,dec,wed,179,1,Contacted,1,success,-3.0,92.713,-33.0,0.715,5023.5,yes
39005,2,student,single,high.school,no,no,no,cellular,dec,wed,390,1,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5,no
39007,5,management,married,professional.course,no,no,no,cellular,dec,wed,124,1,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5,no
39009,3,self-employed,single,university.degree,no,no,no,cellular,dec,wed,854,1,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5,yes
39010,3,admin.,married,high.school,no,yes,yes,cellular,dec,wed,479,2,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5,yes
39011,7,retired,married,professional.course,no,no,no,telephone,dec,wed,343,2,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5,yes
39013,2,admin.,single,university.degree,no,yes,no,telephone,dec,wed,395,1,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5,yes
39015,3,student,married,high.school,no,yes,no,telephone,dec,wed,87,5,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5,no
39016,3,student,married,high.school,no,yes,no,telephone,dec,wed,135,3,Not Contacted,1,failure,-3.0,92.713,-33.0,0.715,5023.5,no
39017,7,retired,divorced,basic.education,no,no,no,telephone,dec,wed,220,2,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5,no
39020,6,housemaid,married,basic.education,no,yes,yes,cellular,dec,thu,336,5,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.714,5023.5,yes
39021,5,retired,married,basic.education,no,no,no,cellular,dec,thu,429,1,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.714,5023.5,yes
39022,5,unemployed,divorced,high.school,no,no,no,cellular,dec,thu,112,2,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.714,5023.5,no
39023,5,admin.,married,professional.course,no,yes,no,cellular,dec,thu,798,1,Contacted,2,success,-3.0,92.713,-33.0,0.714,5023.5,yes
39024,2,unemployed,married,basic.education,no,no,no,telephone,dec,thu,805,1,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.714,5023.5,yes
39026,6,housemaid,married,basic.education,no,no,no,cellular,dec,thu,422,1,Contacted,2,success,-3.0,92.713,-33.0,0.714,5023.5,yes
39027,6,housemaid,married,basic.education,no,no,no,telephone,dec,thu,208,1,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.714,5023.5,no
39028,6,housemaid,married,basic.education,no,no,no,cellular,dec,thu,232,1,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.714,5023.5,yes
39029,6,housemaid,married,basic.education,no,no,yes,cellular,dec,thu,501,1,Contacted,1,success,-3.0,92.713,-33.0,0.714,5023.5,no
39030,5,retired,married,basic.education,no,no,no,cellular,dec,thu,582,4,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.714,5023.5,yes
39031,6,housemaid,married,professional.course,no,yes,no,cellular,dec,fri,141,2,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.714,5023.5,yes
39032,7,retired,divorced,basic.education,no,yes,no,cellular,dec,fri,166,3,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.714,5023.5,yes
39033,6,admin.,married,university.degree,no,no,no,cellular,dec,mon,263,1,Not Contacted,1,failure,-3.0,92.713,-33.0,0.715,5023.5,no
39034,5,admin.,single,high.school,no,no,no,cellular,dec,mon,388,1,Contacted,2,success,-3.0,92.713,-33.0,0.715,5023.5,no
39035,5,technician,divorced,professional.course,no,yes,no,cellular,dec,mon,352,1,Contacted,1,success,-3.0,92.713,-33.0,0.715,5023.5,no
39036,1,student,single,basic.education,no,yes,no,cellular,dec,mon,269,1,Not Contacted,1,failure,-3.0,92.713,-33.0,0.715,5023.5,no
39037,4,technician,married,professional.course,no,yes,yes,cellular,dec,mon,122,3,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5,no
39038,7,retired,divorced,high.school,no,yes,yes,telephone,dec,mon,88,6,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5,no
39039,1,student,single,basic.education,no,yes,no,cellular,dec,mon,446,2,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5,no
39042,7,retired,married,high.school,no,no,no,cellular,dec,tue,351,1,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5,yes
39044,5,retired,married,professional.course,no,no,no,telephone,dec,tue,476,1,Not Contacted,1,failure,-3.0,92.713,-33.0,0.715,5023.5,yes
39045,4,admin.,single,university.degree,no,yes,yes,cellular,dec,tue,324,2,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5,yes
39047,4,admin.,married,high.school,no,yes,no,cellular,dec,tue,72,4,Contacted,1,success,-3.0,92.713,-33.0,0.715,5023.5,no
39048,5,services,married,basic.education,no,yes,no,cellular,dec,wed,314,1,Contacted,1,success,-3.0,92.713,-33.0,0.715,5023.5,yes
39049,7,retired,married,basic.education,no,yes,no,cellular,dec,wed,325,1,Not Contacted,2,failure,-3.0,92.713,-33.0,0.715,5023.5,no
39051,6,retired,married,high.school,no,yes,no,cellular,dec,wed,354,1,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5,yes
39052,7,retired,married,basic.education,no,no,no,cellular,dec,wed,546,2,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5,yes
39053,4,housemaid,married,basic.education,no,yes,no,cellular,dec,thu,155,1,Not Contacted,1,failure,-3.0,92.713,-33.0,0.712,5023.5,no
39054,6,management,married,basic.education,no,yes,no,cellular,dec,thu,97,1,Not Contacted,2,failure,-3.0,92.713,-33.0,0.712,5023.5,no
39055,7,retired,married,university.degree,no,no,no,cellular,dec,thu,103,1,Not Contacted,1,failure,-3.0,92.713,-33.0,0.712,5023.5,no
39057,1,student,single,basic.education,no,no,no,cellular,dec,thu,412,2,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.712,5023.5,yes
39058,7,retired,married,university.degree,no,yes,yes,cellular,dec,thu,330,2,Contacted,2,success,-3.0,92.713,-33.0,0.712,5023.5,yes
39059,1,student,single,high.school,no,yes,no,cellular,dec,thu,110,2,Not Contacted,3,failure,-3.0,92.713,-33.0,0.712,5023.5,no
39060,2,student,single,high.school,no,yes,no,cellular,dec,thu,726,3,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.712,5023.5,yes
39061,7,retired,married,university.degree,no,no,yes,cellular,dec,thu,324,3,Contacted,2,success,-3.0,92.713,-33.0,0.712,5023.5,yes
39063,3,unemployed,single,high.school,no,yes,no,cellular,dec,fri,170,4,Contacted,1,success,-3.0,92.713,-33.0,0.71,5023.5,yes
39064,2,admin.,single,university.degree,no,yes,yes,cellular,dec,fri,454,6,Not Contacted,1,failure,-3.0,92.713,-33.0,0.71,5023.5,no
39065,2,student,single,university.degree,no,yes,no,cellular,dec,fri,379,3,Contacted,1,success,-3.0,92.713,-33.0,0.71,5023.5,yes
39066,5,technician,married,high.school,no,no,no,cellular,dec,fri,406,1,Not Contacted,1,failure,-3.0,92.713,-33.0,0.71,5023.5,yes
39067,2,blue-collar,single,high.school,no,yes,no,cellular,dec,fri,248,6,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.71,5023.5,no
39068,3,self-employed,single,university.degree,no,yes,yes,cellular,dec,fri,127,2,Contacted,1,success,-3.0,92.713,-33.0,0.71,5023.5,no
39070,3,admin.,married,university.degree,no,yes,no,telephone,dec,fri,52,4,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.71,5023.5,no
39071,4,admin.,married,university.degree,no,no,no,telephone,dec,fri,104,5,Contacted,1,success,-3.0,92.713,-33.0,0.71,5023.5,no
39072,2,admin.,married,university.degree,no,yes,no,cellular,dec,mon,116,2,Not Contacted,1,failure,-3.0,92.713,-33.0,0.709,5023.5,no
39073,2,student,single,university.degree,no,no,no,telephone,dec,mon,796,1,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.709,5023.5,no
39075,2,admin.,married,university.degree,no,no,no,cellular,dec,mon,77,3,Not Contacted,1,failure,-3.0,92.713,-33.0,0.709,5023.5,no
39076,2,technician,single,university.degree,no,yes,no,cellular,dec,mon,264,2,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.709,5023.5,yes
39077,2,unemployed,single,high.school,no,yes,no,cellular,dec,mon,94,3,Contacted,3,success,-3.0,92.713,-33.0,0.709,5023.5,no
39078,3,admin.,married,professional.course,no,no,yes,cellular,dec,mon,367,2,Not Contacted,1,failure,-3.0,92.713,-33.0,0.709,5023.5,yes
39079,5,technician,married,professional.course,no,no,yes,cellular,dec,mon,267,2,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.709,5023.5,yes
39080,2,student,single,basic.education,no,yes,no,cellular,dec,tue,321,2,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.708,5023.5,yes
39081,2,student,single,high.school,no,yes,no,cellular,dec,tue,396,1,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.708,5023.5,no
39082,2,student,single,basic.education,no,yes,no,cellular,dec,tue,256,2,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.708,5023.5,yes
39083,5,admin.,married,university.degree,no,yes,no,cellular,dec,tue,410,3,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.708,5023.5,yes
39084,2,technician,single,university.degree,no,yes,no,cellular,dec,tue,305,3,Contacted,1,success,-3.0,92.713,-33.0,0.708,5023.5,yes
39085,2,student,single,basic.education,no,yes,no,cellular,dec,tue,158,2,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.708,5023.5,no
39086,6,retired,married,university.degree,no,yes,no,cellular,dec,wed,282,1,Contacted,1,success,-3.0,92.713,-33.0,0.706,5023.5,yes
39089,4,admin.,married,university.degree,no,yes,no,cellular,dec,thu,422,2,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.707,5023.5,yes
39090,3,blue-collar,married,basic.education,no,no,yes,cellular,dec,thu,520,3,Not Contacted,2,failure,-3.0,92.713,-33.0,0.707,5023.5,no
39091,4,admin.,married,university.degree,no,no,no,cellular,dec,thu,213,1,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.707,5023.5,yes
39092,4,admin.,married,university.degree,no,yes,no,cellular,dec,thu,500,1,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.707,5023.5,yes
39093,7,retired,divorced,professional.course,no,yes,no,cellular,dec,thu,956,1,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.707,5023.5,no
39094,3,blue-collar,married,basic.education,no,yes,no,cellular,dec,thu,105,1,Contacted,3,success,-3.0,92.713,-33.0,0.707,5023.5,no
39095,4,admin.,married,university.degree,no,no,no,cellular,dec,thu,150,2,Contacted,1,success,-3.0,92.713,-33.0,0.707,5023.5,yes
39096,3,unemployed,married,professional.course,no,yes,yes,cellular,dec,thu,62,3,Not Contacted,1,failure,-3.0,92.713,-33.0,0.707,5023.5,no
39097,4,admin.,single,university.degree,no,yes,yes,telephone,dec,thu,273,1,Not Contacted,1,failure,-3.0,92.713,-33.0,0.707,5023.5,no
39098,4,technician,married,professional.course,no,yes,no,telephone,dec,mon,679,1,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.706,5023.5,yes
39099,2,technician,single,professional.course,no,yes,no,cellular,dec,mon,1141,1,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.706,5023.5,yes
39100,6,retired,married,professional.course,no,no,no,cellular,dec,mon,83,4,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.706,5023.5,no
39101,5,self-employed,married,university.degree,no,no,no,cellular,dec,mon,193,1,Not Contacted,1,failure,-3.0,92.713,-33.0,0.706,5023.5,no
39102,5,admin.,married,university.degree,no,yes,yes,cellular,dec,mon,433,1,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.706,5023.5,no
39103,3,admin.,married,university.degree,no,no,yes,cellular,dec,mon,206,2,Contacted,1,success,-3.0,92.713,-33.0,0.706,5023.5,yes
39104,3,unemployed,married,professional.course,no,yes,no,cellular,dec,mon,315,1,Contacted,1,success,-3.0,92.713,-33.0,0.706,5023.5,yes
39105,3,unemployed,single,university.degree,no,yes,no,cellular,dec,mon,387,1,Contacted,2,success,-3.0,92.713,-33.0,0.706,5023.5,yes
39106,5,admin.,married,university.degree,no,yes,yes,telephone,dec,mon,824,1,Contacted,2,success,-3.0,92.713,-33.0,0.706,5023.5,yes
39107,3,student,single,university.degree,no,yes,no,cellular,dec,mon,256,1,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.706,5023.5,no
39109,6,retired,married,professional.course,no,no,no,cellular,dec,mon,137,1,Not Contacted,1,failure,-3.0,92.713,-33.0,0.706,5023.5,no
39110,3,self-employed,single,university.degree,no,yes,no,cellular,dec,mon,205,4,Not Contacted,1,failure,-3.0,92.713,-33.0,0.706,5023.5,yes
39111,3,management,divorced,university.degree,no,no,no,cellular,dec,mon,473,2,Not Contacted,1,failure,-3.0,92.713,-33.0,0.706,5023.5,yes
39112,4,self-employed,married,university.degree,no,no,yes,cellular,dec,mon,893,1,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.706,5023.5,yes
39113,3,admin.,married,university.degree,no,yes,no,cellular,dec,tue,195,2,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.707,5023.5,no
39114,2,management,married,university.degree,no,yes,no,telephone,dec,tue,207,4,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.707,5023.5,no
39115,7,retired,divorced,high.school,no,yes,no,cellular,dec,tue,284,1,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.707,5023.5,yes
39116,4,blue-collar,married,basic.education,no,yes,no,cellular,dec,tue,689,2,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.707,5023.5,yes
39117,2,technician,single,university.degree,no,yes,no,cellular,dec,tue,296,1,Contacted,1,success,-3.0,92.713,-33.0,0.707,5023.5,yes
39118,2,technician,single,university.degree,no,yes,no,cellular,dec,tue,1370,3,Contacted,2,success,-3.0,92.713,-33.0,0.707,5023.5,yes
39119,3,admin.,single,university.degree,no,yes,no,cellular,dec,tue,449,2,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.707,5023.5,yes
39120,3,admin.,married,university.degree,no,no,yes,cellular,dec,tue,196,2,Contacted,2,success,-3.0,92.713,-33.0,0.707,5023.5,yes
39121,3,admin.,single,university.degree,no,yes,no,cellular,dec,tue,215,2,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.707,5023.5,no
39122,2,technician,single,university.degree,no,yes,no,cellular,dec,tue,109,1,Not Contacted,1,failure,-3.0,92.713,-33.0,0.707,5023.5,no
39123,3,admin.,married,university.degree,no,no,no,cellular,dec,tue,554,1,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.707,5023.5,no
39124,7,retired,divorced,high.school,no,no,yes,cellular,dec,tue,63,3,Contacted,2,success,-3.0,92.713,-33.0,0.707,5023.5,yes
39125,5,blue-collar,married,professional.course,no,yes,no,cellular,dec,wed,241,3,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.7,5023.5,yes
39126,3,student,married,high.school,no,yes,no,cellular,dec,wed,158,3,Not Contacted,0,nonexistent,-3.0,92.713,-33.0,0.7,5023.5,no
39127,3,admin.,married,high.school,no,yes,no,cellular,dec,wed,110,3,Not Contacted,1,failure,-3.0,92.713,-33.0,0.7,5023.5,no
39128,5,management,married,university.degree,no,no,no,cellular,dec,thu,112,4,Not Contacted,1,failure,-3.0,92.713,-33.0,0.7,5023.5,no
39129,5,management,married,university.degree,no,yes,no,cellular,dec,thu,646,3,Contacted,1,success,-3.0,92.713,-33.0,0.7,5023.5,no
39130,3,admin.,single,university.degree,no,yes,no,telephone,mar,mon,229,1,Not Contacted,1,failure,-1.8,93.369,-34.8,0.655,5008.7,yes
39131,6,technician,married,university.degree,no,yes,no,telephone,mar,mon,10,1,Not Contacted,0,nonexistent,-1.8,93.369,-34.8,0.655,5008.7,no
39132,3,blue-collar,married,high.school,no,yes,no,telephone,mar,tue,904,1,Not Contacted,0,nonexistent,-1.8,93.369,-34.8,0.655,5008.7,yes
39133,7,retired,divorced,professional.course,no,yes,no,cellular,mar,tue,591,1,Not Contacted,1,failure,-1.8,93.369,-34.8,0.655,5008.7,yes
39134,6,retired,married,basic.education,no,yes,no,cellular,mar,tue,229,1,Contacted,1,success,-1.8,93.369,-34.8,0.655,5008.7,yes
39135,6,retired,married,professional.course,no,no,yes,cellular,mar,tue,525,1,Contacted,2,failure,-1.8,93.369,-34.8,0.655,5008.7,yes
39136,3,admin.,divorced,professional.course,no,yes,no,cellular,mar,tue,107,1,Not Contacted,0,nonexistent,-1.8,93.369,-34.8,0.655,5008.7,no
39137,3,blue-collar,married,high.school,no,no,no,cellular,mar,tue,658,1,Not Contacted,0,nonexistent,-1.8,93.369,-34.8,0.655,5008.7,yes
39138,3,technician,married,professional.course,no,yes,no,cellular,mar,tue,368,1,Not Contacted,0,nonexistent,-1.8,93.369,-34.8,0.655,5008.7,yes
39139,3,technician,married,professional.course,no,yes,yes,cellular,mar,tue,147,1,Not Contacted,0,nonexistent,-1.8,93.369,-34.8,0.655,5008.7,no
39140,2,technician,married,professional.course,no,no,yes,telephone,mar,tue,18,1,Not Contacted,0,nonexistent,-1.8,93.369,-34.8,0.655,5008.7,no
39141,3,technician,married,professional.course,no,yes,no,cellular,mar,tue,105,1,Not Contacted,1,failure,-1.8,93.369,-34.8,0.655,5008.7,no
39143,6,retired,married,professional.course,no,no,no,cellular,mar,tue,328,1,Not Contacted,0,nonexistent,-1.8,93.369,-34.8,0.655,5008.7,no
39144,6,retired,married,professional.course,no,no,no,cellular,mar,tue,177,1,Not Contacted,1,failure,-1.8,93.369,-34.8,0.655,5008.7,yes
39145,5,technician,married,high.school,no,yes,no,cellular,mar,tue,539,2,Not Contacted,0,nonexistent,-1.8,93.369,-34.8,0.655,5008.7,yes
39147,1,student,single,basic.education,no,yes,no,cellular,mar,tue,313,1,Contacted,2,success,-1.8,93.369,-34.8,0.655,5008.7,yes
39148,3,admin.,divorced,professional.course,no,yes,no,cellular,mar,tue,292,2,Not Contacted,1,failure,-1.8,93.369,-34.8,0.655,5008.7,yes
39149,2,blue-collar,single,basic.education,no,no,no,cellular,mar,tue,228,4,Not Contacted,0,nonexistent,-1.8,93.369,-34.8,0.655,5008.7,yes
39150,3,services,single,high.school,no,yes,no,telephone,mar,tue,187,3,Not Contacted,0,nonexistent,-1.8,93.369,-34.8,0.655,5008.7,yes
39151,3,technician,married,professional.course,no,yes,no,cellular,mar,tue,263,2,Contacted,2,success,-1.8,93.369,-34.8,0.655,5008.7,yes
39152,3,admin.,married,university.degree,no,yes,no,cellular,mar,wed,235,3,Contacted,1,success,-1.8,93.369,-34.8,0.655,5008.7,yes
39153,2,student,single,basic.education,no,no,no,cellular,mar,wed,363,1,Contacted,1,success,-1.8,93.369,-34.8,0.655,5008.7,yes
39154,3,blue-collar,single,high.school,no,no,no,cellular,mar,wed,141,1,Not Contacted,1,failure,-1.8,93.369,-34.8,0.655,5008.7,yes
39155,3,blue-collar,single,high.school,no,yes,no,telephone,mar,wed,557,1,Not Contacted,0,nonexistent,-1.8,93.369,-34.8,0.655,5008.7,yes
39156,2,admin.,single,university.degree,no,yes,no,cellular,mar,wed,145,2,Not Contacted,1,failure,-1.8,93.369,-34.8,0.655,5008.7,yes
39157,3,blue-collar,single,high.school,no,yes,no,cellular,mar,wed,355,1,Contacted,2,failure,-1.8,93.369,-34.8,0.655,5008.7,yes
39158,5,management,married,university.degree,no,no,no,telephone,mar,wed,19,1,Not Contacted,0,nonexistent,-1.8,93.369,-34.8,0.655,5008.7,no
39159,3,admin.,single,high.school,no,no,no,cellular,mar,wed,153,2,Contacted,2,success,-1.8,93.369,-34.8,0.655,5008.7,yes
39160,2,student,single,basic.education,no,yes,no,cellular,mar,wed,136,2,Not Contacted,1,failure,-1.8,93.369,-34.8,0.655,5008.7,yes
